app,channel,device,ip,os
,,103.0,,1.0
,,120.0,,1.0
,,1.0,502.0,2.0
,,1.0,,3.0
,,12.0,,1.0
,,49.0,1393.0,1.0
,,12.0,,1.0
,,,,2.0
,,2.0,229.0,1.0
,,54.0,,1.0
,,,,1.0
,,1.0,,1.0
,,,,1.0
,,117.0,,2.0
,,17.0,,1.0
,,15.0,2.0,1.0
,,27.0,17924.0,2.0
,,156.0,,1.0
,,44.0,,2.0
,,2.0,7062.0,1.0
,,132.0,,2.0
,,2.0,,1.0
,,1.0,,1.0
,,7.0,,1.0
,,31.0,,2.0
,,12.0,3659.0,2.0
,,22.0,,3.0
,,16.0,,1.0
,,11.0,413.0,2.0
,,37.0,,
,,,15032.0,
,,,4673.0,
,,13.0,,
,,46.0,,
,,37.0,,
,,64.0,,
,,2.0,,
,,77.0,,
,,9.0,,
,,43.0,,
,,37.0,,
,,12.0,17587.0,
,,,15679.0,
,,1.0,,
,,3.0,,
,,13.0,,
,,4.0,,
,,134.0,,
,,3.0,,
,,9.0,,
,,10.0,,
,,3.0,,
,,4.0,,
,,6.0,,
,,2.0,6481.0,
,,13.0,,
,,9.0,,
,,3.0,2591.0,
,,3.0,5.0,
,,1.0,1320.0,
,,1.0,,
,,2.0,,
,,3.0,,
,,12.0,1563.0,
,,14.0,,
,,26.0,,
,,17.0,10063.0,
,,2.0,,
,,5.0,,
,,2.0,,
,,10.0,,
,,,87.0,
,,19.0,,
,,16.0,6090.0,
,,5.0,,
,,3.0,,
,,53.0,2037.0,
,,11.0,,
,,2.0,,
,,1.0,,
,,4.0,,
,,21.0,,
,,11.0,,
,,26.0,,
,,5.0,12109.0,
,,2.0,,
,,26.0,,
,,61.0,,
,,3.0,567.0,
,,37.0,,
,,108.0,799.0,
,,1.0,,
,,15.0,,
,,29.0,,
,,7.0,,
,,17.0,10815.0,
,,11.0,,
,,4.0,,
,,112.0,,
,,1.0,1642.0,
,,,6929.0,
,,220.0,,
,,19.0,,
,,46.0,2396.0,
,,125.0,,
,,11.0,1168.0,
,,16.0,,
,,23.0,,
,,8.0,15933.0,
,,3.0,,
,,7.0,,
,,18.0,,
,,16.0,,
,,17.0,,
,,,177.0,
,,1.0,1837.0,
,,10.0,,
,,5.0,,
,,1.0,,
,,51.0,,
,,81.0,,
,,7.0,,
,,9.0,,
,,11.0,,
,,33.0,,
,,14.0,10005.0,
,,1.0,284.0,
,,26.0,,
,,31.0,4366.0,
,,1.0,,
,,109.0,,
,,,24651.0,
,,30.0,,
,,8.0,,
,,136.0,,
,,39.0,,
,,111.0,,
,,14.0,,
,,8.0,21512.0,
,,26.0,1489.0,
,,11.0,,
,,136.0,13.0,
,,12.0,,
,,25.0,,
,,74.0,802.0,
,,7.0,,
,,3.0,22570.0,
,,3.0,9527.0,
,,26.0,160.0,
,,11.0,,
,,33.0,,
,,19.0,,
,,58.0,1425.0,
,,19.0,,
,,1.0,1758.0,
,,68.0,,
,,27.0,,
,,7.0,,
,,2.0,,
,,3.0,474.0,
,,25.0,232.0,
,,9.0,,
,,30.0,627.0,
,,22.0,14150.0,
,,57.0,,
,,5.0,368.0,
,,20.0,2265.0,
,,41.0,2189.0,
,,83.0,,
,,2.0,,
,,39.0,9832.0,
,,9.0,,
,,19.0,,
,,52.0,,
,,11.0,,
,,2.0,,
,,41.0,216.0,
,,13.0,,
,,53.0,31.0,
,,8.0,4181.0,
,,18.0,,
,,13.0,,
,,1.0,,
,,36.0,,
,,1.0,,
,,3.0,,
,,24.0,,
,,13.0,,
,,8.0,,
,,5.0,,
,,8.0,,
,,13.0,1701.0,
,,17.0,317.0,
,,53.0,10344.0,
,,122.0,1203.0,
,,20.0,,
,,25.0,173.0,
,,5.0,,
,,60.0,665.0,
,,37.0,,
,,,733.0,
,,18.0,,
,,1.0,,
,,11.0,,
,,4.0,,
,,35.0,,
,,4.0,,
,,2.0,,
,,2.0,,
,,1.0,398.0,
,,2.0,,
,,6.0,,
,,11.0,,
,,217.0,,
,,12.0,,
,,4.0,,
,,10.0,857.0,
,,22.0,11.0,
,,7.0,,
,,92.0,,
,,6.0,299.0,
,,13.0,,
,,1.0,,
,,17.0,,
,,4.0,1308.0,
,,224.0,,
,,69.0,,
,,69.0,18390.0,
,,6.0,,
,,10.0,,
,,1.0,2210.0,
,,18.0,,
,,36.0,,
,,13.0,,
,,187.0,,
,,2.0,,
,,3.0,3992.0,
,,14.0,,
,,6.0,,
,,2.0,,
,,1.0,,
,,2.0,,
,,6.0,,
,,198.0,,
,,11.0,,
,,45.0,1098.0,
,,,120.0,
,,15.0,524.0,
,,5.0,,
,,14.0,,
,,7.0,,
,,6.0,,
,,15.0,,
,,,17217.0,
,,5.0,,
,,,2886.0,
,,1.0,,
,,26.0,,
,,8.0,,
,,2.0,1742.0,
,,8.0,,
,,18.0,,
,,13.0,,
,,49.0,,
,,19.0,,
,,,78.0,
,,47.0,,
,,53.0,,
,,,1922.0,
,,8.0,,
,,2.0,,
,,1.0,,
,,18.0,,
,,47.0,,
,,11.0,265.0,
,,,4.0,
,,32.0,,
,,10.0,,
,,55.0,,
,,,224.0,
,,28.0,19044.0,
,,23.0,,
,,8.0,6597.0,
,,2.0,,
,,8.0,,
,,1.0,,
,,4.0,,
,,33.0,,
,,1.0,,
,,6.0,1564.0,
,,8.0,,
,,18.0,,
,,1.0,,
,,55.0,,
,,1.0,,
,,15.0,,
,,,18299.0,
,,9.0,,
,,114.0,,
,,87.0,,
,,3.0,,
,,71.0,7164.0,
,,19.0,,
,,,2447.0,
,,50.0,97.0,
,,,640.0,
,,5.0,,
,,28.0,2446.0,
,,58.0,511.0,
,,5.0,,
,,2.0,,
,,6.0,,
,,6.0,1466.0,
,,2.0,,
,,2.0,,
,,49.0,,
,,7.0,,
,,,1327.0,
,,13.0,,
,,2.0,,
,,1.0,,
,,41.0,17462.0,
,,1.0,,
,,7.0,,
,,1.0,,
,,2.0,5526.0,
,,2.0,522.0,
,,22.0,,
,,5.0,7248.0,
,,4.0,802.0,
,,,591.0,
,,19.0,,
,,60.0,,
,,12.0,,
,,6.0,,
,,9.0,,
,,5.0,,
,,7.0,,
,,2.0,3496.0,
,,44.0,,
,,24.0,687.0,
,,1.0,,
,,4.0,2316.0,
,,5.0,,
,,11.0,531.0,
,,8.0,,
,,3.0,,
,,21.0,18079.0,
,,,5504.0,
,,1.0,,
,,32.0,,
,,3.0,,
,,5.0,,
,,7.0,6274.0,
,,6.0,,
,,27.0,,
,,12.0,,
,,1.0,,
,,6.0,,
,,29.0,,
,,2.0,,
,,9.0,,
,,2.0,1238.0,
,,5.0,,
,,,1337.0,
,,1.0,1565.0,
,,35.0,,
,,6.0,18291.0,
,,15.0,,
,,6.0,,
,,6.0,,
,,105.0,17132.0,
,,4.0,,
,,93.0,,
,,10.0,,
,,6.0,,
,,8.0,,
,,12.0,,
,,18.0,,
,,9.0,,
,,2.0,,
,,2.0,,
,,,3133.0,
,,7.0,,
,,2.0,,
,,,557.0,
,,20.0,,
,,40.0,,
,,12.0,,
,,23.0,,
,,,17263.0,
,,14.0,,
,,1.0,151.0,
,,,735.0,
,,3.0,,
,,,5499.0,
,,15.0,,
,,4.0,16203.0,
,,,293.0,
,,15.0,,
,,18.0,2074.0,
,,3.0,,
,,16.0,,
,,4.0,3422.0,
,,2.0,,
,,10.0,,
,,1.0,,
,,31.0,,
,,13.0,,
,,2.0,1160.0,
,,34.0,,
,,6.0,3488.0,
,,28.0,1362.0,
,,1.0,16409.0,
,,8.0,,
,,11.0,,
,,34.0,,
,,44.0,,
,,17.0,,
,,7.0,17.0,
,,8.0,,
,,97.0,,
,,14.0,,
,,7.0,,
,,24.0,,
,,49.0,,
,,15.0,,
,,11.0,,
,,4.0,,
,,24.0,,
,,2.0,6748.0,
,,1.0,1178.0,
,,3.0,15938.0,
,,2.0,,
,,14.0,,
,,17.0,,
,,27.0,160.0,
,,4.0,,
,,6.0,548.0,
,,17.0,,
,,36.0,283.0,
,,2.0,,
,,,629.0,
,,2.0,,
,,7.0,,
,,2.0,,
,,34.0,,
,,,796.0,
,,4.0,,
,,2.0,5126.0,
,,25.0,,
,,11.0,,
,,72.0,,
,,16.0,3113.0,
,,6.0,4486.0,
,,3.0,16887.0,
,,1.0,,
,,1.0,,
,,1.0,,
,,1.0,,
,,10.0,,
,,5.0,,
,,8.0,,
,,1.0,,
,,6.0,590.0,
,,14.0,,
,,29.0,,
,,17.0,,
,,12.0,,
,,2.0,,
,,1.0,,
,,9.0,5679.0,
,,,1663.0,
,,2.0,,
,,1.0,,
,,12.0,1876.0,
,,6.0,,
,,,16553.0,
,,2.0,,
,,1.0,,
,,40.0,,
,,12.0,95.0,
,,,2796.0,
,,8.0,,
,,10.0,522.0,
,,1.0,3528.0,
,,86.0,,
,,1.0,,
,,149.0,866.0,
,,35.0,,
,,6.0,,
,,24.0,,
,,1.0,211.0,
,,4.0,,
,,40.0,2292.0,
,,,3554.0,
,,38.0,,
,,6.0,,
,,8.0,1717.0,
,,10.0,957.0,
,,1.0,16290.0,
,,7.0,,
,,2.0,514.0,
,,6.0,,
,,100.0,,
,,3.0,,
,,2.0,6731.0,
,,4.0,2388.0,
,,8.0,,
,,3.0,,
,,21.0,1158.0,
,,2.0,,
,,31.0,,
,,51.0,,
,,2.0,,
,,20.0,,
,,6.0,,
,,1.0,,
,,1.0,,
,,5.0,5410.0,
,,8.0,,
,,3.0,16154.0,
,,2.0,,
,,3.0,,
,,22.0,,
,,2.0,,
,,4.0,7498.0,
,,36.0,,
,,4.0,,
,,16.0,,
,,10.0,3170.0,
,,15.0,,
,,10.0,,
,,6.0,614.0,
,,,36.0,
,,38.0,2346.0,
,,22.0,,
,,23.0,,
,,1.0,,
,,5.0,,
,,4.0,,
,,,5214.0,
,,22.0,,
,,7.0,1913.0,
,,2.0,,
,,,1831.0,
,,,1584.0,
,,1.0,246.0,
,,23.0,,
,,7.0,,
,,12.0,,
,,,6378.0,
,,4.0,909.0,
,,58.0,,
,,11.0,4320.0,
,,6.0,,
,,39.0,2.0,
,,34.0,,
,,16.0,702.0,
,,55.0,,
,,22.0,1948.0,
,,5.0,,
,,5.0,,
,,9.0,,
,,3.0,,
,,,10.0,
,,9.0,97.0,
,,7.0,,
,,1.0,3829.0,
,,19.0,,
,,,2639.0,
,,23.0,,
,,13.0,,
,,29.0,,
,,7.0,896.0,
,,,6861.0,
,,16.0,4744.0,
,,7.0,,
,,8.0,,
,,144.0,,
,,39.0,,
,,1.0,,
,,7.0,,
,,13.0,,
,,7.0,3623.0,
,,4.0,,
,,,1477.0,
,,4.0,2792.0,
,,18.0,,
,,,16.0,
,,1.0,,
,,1.0,,
,,1.0,1469.0,
,,,4285.0,
,,10.0,,
,,1.0,,
,,5.0,,
,,2.0,2804.0,
,,18.0,1212.0,
,,49.0,,
,,10.0,,
,,17.0,,
,,3.0,,
,,2.0,,
,,3.0,5646.0,
,,35.0,,
,,1.0,1963.0,
,,6.0,2581.0,
,,18.0,,
,,26.0,3994.0,
,,3.0,,
,,13.0,6680.0,
,,11.0,,
,,31.0,3280.0,
,,1.0,,
,,22.0,2319.0,
,,4.0,,
,,9.0,,
,,11.0,,
,,3.0,31.0,
,,,7.0,
,,4.0,,
,,1.0,,
,,7.0,,
,,3.0,641.0,
,,6.0,,
,,8.0,,
,,9.0,,
,,,1649.0,
,,8.0,217.0,
,,4.0,16521.0,
,,,2525.0,
,,1.0,,
,,1.0,,
,,20.0,3166.0,
,,23.0,,
,,2.0,1787.0,
,,5.0,,
,,2.0,,
,,5.0,,
,,1.0,3664.0,
,,11.0,,
,,22.0,2906.0,
,,6.0,,
,,11.0,,
,,1.0,,
,,7.0,,
,,5.0,,
,,1.0,,
,,1.0,,
,,9.0,,
,,6.0,,
,,7.0,,
,,4.0,1857.0,
,,16.0,,
,,1.0,,
,,13.0,1511.0,
,,29.0,15710.0,
,,1.0,1000.0,
,,7.0,,
,,15.0,3624.0,
,,5.0,,
,,14.0,5401.0,
,,7.0,7480.0,
,,5.0,,
,,7.0,2147.0,
,,5.0,,
,,8.0,,
,,1.0,,
,,2.0,,
,,3.0,,
,,1.0,3299.0,
,,4.0,,
,,8.0,,
,,17.0,471.0,
,,7.0,817.0,
,,36.0,,
,,11.0,3625.0,
,,35.0,,
,,15.0,,
,,,4026.0,
,,,5080.0,
,,,1714.0,
,,1.0,,
,,1.0,,
,,10.0,,
,,346.0,4347.0,
,,6.0,,
,,21.0,,
,,5.0,2537.0,
,,30.0,,
,,26.0,,
,,2.0,,
,,26.0,,
,,2.0,,
,,4.0,,
,,,146.0,
,,4.0,,
,,3.0,,
,,6.0,,
,,2.0,,
,,38.0,2030.0,
,,1.0,,
,,3.0,1180.0,
,,5.0,2385.0,
,,9.0,,
,,1.0,,
,,,4478.0,
,,10.0,,
,,11.0,,
,,,4372.0,
,,12.0,,
,,3.0,691.0,
,,,2343.0,
,,28.0,2334.0,
,,3.0,,
,,5.0,,
,,1.0,584.0,
,,1.0,,
,,4.0,3903.0,
,,3.0,2631.0,
,,1.0,743.0,
,,11.0,,
,,8.0,,
,,2.0,,
,,39.0,,
,,6.0,,
,,18.0,,
,,,3696.0,
,,8.0,,
,,1.0,4350.0,
,,10.0,,
,,4.0,,
,,16.0,,
,,5.0,,
,,11.0,3386.0,
,,12.0,,
,,1.0,,
,,14.0,,
,,,2177.0,
,,11.0,,
,,3.0,,
,,16.0,,
,,26.0,,
,,4.0,,
,,14.0,,
,,10.0,1990.0,
,,33.0,7.0,
,,3.0,,
,,8.0,3629.0,
,,33.0,1458.0,
,,3.0,,
,,1.0,,
,,1.0,1506.0,
,,12.0,,
,,27.0,6.0,
,,2.0,,
,,19.0,25959.0,
,,22.0,,
,,1.0,,
,,21.0,156.0,
,,4.0,,
,,4.0,6726.0,
,,24.0,,
,,2.0,,
,,7.0,,
,,1.0,3472.0,
,,18.0,,
,,1.0,,
,,1.0,,
,,41.0,734.0,
,,2.0,,
,,4.0,,
,,12.0,52.0,
,,32.0,,
,,,4221.0,
,,2.0,,
,,14.0,,
,,1.0,,
,,3.0,2.0,
,,23.0,,
,,5.0,,
,,91.0,3757.0,
,,,5399.0,
,,1.0,,
,,5.0,3.0,
,,3.0,,
,,3.0,,
,,3.0,,
,,4.0,,
,,15.0,,
,,,6.0,
,,24.0,,
,,1.0,,
,,4.0,,
,,12.0,,
,,42.0,,
,,2.0,,
,,1.0,35.0,
,,19.0,,
,,9.0,,
,,11.0,,
,,1.0,,
,,3.0,4019.0,
,,25.0,,
,,6.0,,
,,4.0,,
,,19.0,556.0,
,,5.0,2123.0,
,,10.0,,
,,14.0,4838.0,
,,20.0,,
,,19.0,,
,,9.0,,
,,13.0,,
,,16.0,,
,,1.0,1198.0,
,,8.0,,
,,3.0,,
,,5.0,9225.0,
,,5.0,,
,,21.0,2.0,
,,17.0,,
,,1.0,,
,,11.0,,
,,20.0,,
,,18.0,15399.0,
,,,1119.0,
,,9.0,,
,,1.0,4083.0,
,,1.0,,
,,29.0,,
,,19.0,,
,,7.0,,
,,1.0,,
,,8.0,,
,,12.0,,
,,1.0,23.0,
,,3.0,9281.0,
,,1.0,,
,,,39.0,
,,4.0,,
,,5.0,,
,,1.0,,
,,11.0,,
,,2.0,,
,,1.0,,
,,3.0,,
,,4.0,14896.0,
,,2.0,,
,,8.0,1295.0,
,,13.0,,
,,13.0,4174.0,
,,3.0,,
,,5.0,,
,,1.0,,
,,8.0,,
,,11.0,,
,,1.0,,
,,16.0,,
,,9.0,,
,,6.0,,
,,7.0,,
,,13.0,,
,,4.0,,
,,4.0,,
,,5.0,758.0,
,,2.0,,
,,4.0,1710.0,
,,13.0,,
,,26.0,,
,,3.0,,
,,5.0,,
,,2.0,,
,,4.0,,
,,12.0,,
,,5.0,,
,,24.0,,
,,,1462.0,
,,3.0,,
,,5.0,,
,,1.0,,
,,2.0,,
,,2.0,,
,,5.0,,
,,18.0,,
,,,498.0,
,,4.0,,
,,1.0,,
,,10.0,,
,,1.0,,
,,2.0,,
,,2.0,,
,,3.0,425.0,
,,1.0,,
,,5.0,,
,,1.0,,
,,,2558.0,
,,6.0,4.0,
,,,692.0,
,,1.0,2922.0,
,,5.0,,
,,18.0,,
,,1.0,,
,,3.0,,
,,1.0,,
,,2.0,,
,,4.0,,
,,1.0,,
,,,1122.0,
,,2.0,,
,,11.0,,
,,3.0,,
,,10.0,33.0,
,,,3882.0,
,,8.0,189.0,
,,2.0,,
,,4.0,,
,,,4514.0,
,,9.0,1052.0,
,,3.0,,
,,1.0,,
,,9.0,9643.0,
,,5.0,,
,,13.0,,
,,5.0,,
,,17.0,,
,,8.0,,
,,1.0,,
,,1.0,,
,,4.0,,
,,8.0,,
,,3.0,,
,,2.0,,
,,9.0,,
,,1.0,,
,,1.0,,
,,6.0,,
,,8.0,,
,,1.0,,
,,,10205.0,
,,3.0,,
,,,1756.0,
,,2.0,,
,,1.0,,
,,1.0,,
,,1.0,,
,,3.0,,
,,3.0,,
,,1.0,,
,,3.0,,
,,,3.0,
,,5.0,122.0,
,,3.0,,
,,2.0,,
,,1.0,,
,,21.0,,
,,,50724.0,
,,20.0,55.0,
,,21.0,,
,,17.0,,
,,5.0,,
,,2.0,,
,,1.0,,
,,3.0,1563.0,
,,,2273.0,
,,,857.0,
,,5.0,,
,,22.0,,
,,17.0,,
,,1.0,,
,,9.0,,
,,4.0,,
,,14.0,48329.0,
,,3.0,,
,,1.0,,
,,8.0,,
,,3.0,,
,,1.0,,
,,14.0,,
,,1.0,,
,,3.0,,
,,1.0,2047.0,
,,1.0,,
,,18.0,,
,,5.0,334.0,
,,23.0,1643.0,
,,1.0,1513.0,
,,1.0,,
,,8.0,,
,,8.0,,
,,5.0,,
,,2.0,,
,,1.0,7.0,
,,3.0,,
,,6.0,,
,,1.0,,
,,,6367.0,
,,,2456.0,
,,4.0,479.0,
,,16.0,,
,,5.0,,
,,6.0,,
,,7.0,,
,,6.0,691.0,
,,1.0,886.0,
,,5.0,,
,,3.0,1534.0,
,,2.0,1028.0,
,,1.0,,
,,8.0,3.0,
,,3.0,,
,,1.0,,
,,4.0,10304.0,
,,1.0,,
,,8.0,,
,,2.0,,
,,4.0,,
,,,2321.0,
,,,119.0,
,,4.0,642.0,
,,3.0,1586.0,
,,2.0,1686.0,
,,9.0,,
,,7.0,,
,,2.0,,
,,6.0,726.0,
,,3.0,,
,,16.0,1109.0,
,,1.0,,
,,,601.0,
,,1.0,3268.0,
,,5.0,10268.0,
,,1.0,,
,,8.0,24899.0,
,,4.0,,
,,3.0,3999.0,
,,1.0,2615.0,
,,3.0,16341.0,
,,3.0,,
,,3.0,,
,,,8.0,
,,15.0,,
,,4.0,2457.0,
,,18.0,,
,,1.0,780.0,
,,,2201.0,
,,2.0,,
,,56.0,,
,,27.0,,
,,,24791.0,
,,,9457.0,
,,4.0,,
,,1.0,4100.0,
,,4.0,16104.0,
,,1.0,,
,,1.0,,
,,,757.0,
,,5.0,,
,,17.0,,
,,19.0,,
,,1.0,,
,,1.0,,
,,5.0,,
,,2.0,,
,,7.0,1253.0,
,,2.0,,
,,4.0,4.0,
,,1.0,,
,,,949.0,
,,1.0,16551.0,
,,24.0,,
,,4.0,,
,,7.0,,
,,3.0,5672.0,
,,6.0,,
,,,338.0,
,,1.0,2146.0,
,,3.0,,
,,8.0,,
,,7.0,,
,,4.0,,
,,1.0,,
,,8.0,,
,,,1098.0,
,,4.0,,
,,6.0,,
,,4.0,,
,,,1918.0,
,,,16901.0,
,,33.0,,
,,2.0,,
,,7.0,2762.0,
,,1.0,2506.0,
,,18.0,,
,,3.0,201.0,
,,2.0,,
,,1.0,,
,,12.0,,
,,1.0,,
,,1.0,3949.0,
,,3.0,,
,,9.0,,
,,2.0,,
,,,335.0,
,,,3515.0,
,,6.0,,
,,1.0,,
,,1.0,2525.0,
,,4.0,,
,,7.0,,
,,1.0,24865.0,
,,9.0,,
,,2.0,625.0,
,,1.0,,
,,11.0,,
,,18.0,,
,,9.0,3598.0,
,,8.0,,
,,6.0,10152.0,
,,5.0,,
,,20.0,,
,,11.0,,
,,1.0,,
,,2.0,,
,,20.0,,
,,,5823.0,
,,20.0,398.0,
,,,247.0,
,,,1194.0,
,,3.0,25.0,
,,4.0,,
,,2.0,588.0,
,,3.0,,
,,2.0,,
,,7.0,,
,,,9279.0,
,,7.0,,
,,17.0,,
,,12.0,28.0,
,,3.0,,
,,1.0,,
,,1.0,,
,,3.0,,
,,,25489.0,
,,2.0,,
,,,2495.0,
,,1.0,,
,,,3424.0,
,,1.0,357.0,
,,7.0,,
,,1.0,,
,,1.0,,
,,14.0,2332.0,
,,3.0,,
,,4.0,,
,,9.0,,
,,,192.0,
,,22.0,9001.0,
,,3.0,,
,,11.0,,
,,3.0,,
,,1.0,,
,,2.0,,
,,26.0,,
,,4.0,,
,,,3070.0,
,,9.0,15898.0,
,,1.0,1672.0,
,,2.0,,
,,13.0,,
,,2.0,1284.0,
,,7.0,1713.0,
,,2.0,,
,,,448.0,
,,7.0,,
,,2.0,,
,,,9130.0,
,,5.0,3.0,
,,1.0,,
,,8.0,,
,,9.0,,
,,5.0,4370.0,
,,1.0,169.0,
,,2.0,,
,,6.0,16278.0,
,,7.0,,
,,11.0,2592.0,
,,,7570.0,
,,3.0,4420.0,
,,27.0,,
,,3.0,,
,,3.0,3320.0,
,,1.0,,
,,4.0,,
,,,1256.0,
,,1.0,,
,,1.0,,
,,3.0,5525.0,
,,,542.0,
,,11.0,,
,,,4181.0,
,,1.0,6741.0,
,,,3602.0,
,,3.0,,
,,14.0,,
,,10.0,,
,,3.0,,
,,11.0,,
,,,3461.0,
,,1.0,,
,,4.0,,
,,2.0,3886.0,
,,5.0,1052.0,
,,11.0,,
,,1.0,,
,,4.0,,
,,18.0,,
,,3.0,,
,,31.0,,
,,3.0,,
,,2.0,,
,,30.0,456.0,
,,1.0,2671.0,
,,1.0,,
,,1.0,100.0,
,,4.0,6125.0,
,,2.0,3483.0,
,,1.0,3708.0,
,,,3502.0,
,,1.0,2410.0,
,,28.0,,
,,6.0,,
,,8.0,,
,,,280.0,
,,2.0,,
,,,9838.0,
,,1.0,,
,,6.0,,
,,16.0,,
,,2.0,,
,,9.0,469.0,
,,5.0,,
,,1.0,84.0,
,,1.0,,
,,,8249.0,
,,10.0,,
,,6.0,,
,,5.0,4595.0,
,,,952.0,
,,2.0,1035.0,
,,,2160.0,
,,4.0,,
,,3.0,,
,,18.0,,
,,2.0,6066.0,
,,18.0,226.0,
,,1.0,3383.0,
,,1.0,,
,,1.0,,
,,3.0,2140.0,
,,3.0,1245.0,
,,,5278.0,
,,3.0,,
,,1.0,,
,,,1657.0,
,,4.0,1095.0,
,,2.0,,
,,3.0,3298.0,
,,4.0,,
,,8.0,1466.0,
,,3.0,,
,,6.0,,
,,17.0,,
,,1.0,,
,,1.0,3447.0,
,,1.0,3722.0,
,,5.0,515.0,
,,2.0,4814.0,
,,11.0,,
,,,4140.0,
,,20.0,,
,,,1714.0,
,,3.0,,
,,12.0,3242.0,
,,9.0,,
,,,284.0,
,,3.0,,
,,3.0,,
,,,10788.0,
,,5.0,708.0,
,,4.0,,
,,3.0,,
,,,826.0,
,,1.0,,
,,1.0,,
,,,3362.0,
,,,7373.0,
,,7.0,,
,,,158.0,
,,5.0,,
,,1.0,8619.0,
,,9.0,,
,,1.0,1632.0,
,,7.0,1318.0,
,,2.0,,
,,,716.0,
,,,2215.0,
,,6.0,,
,,4.0,,
,,1.0,,
,,4.0,,
,,4.0,,
,,,2918.0,
,,2.0,,
,,,4023.0,
,,3.0,34563.0,
,,,12330.0,
,,4.0,,
,,1.0,,
,,,4003.0,
,,2.0,8833.0,
,,9.0,,
,,,1390.0,
,,,6281.0,
,,,3979.0,
,,5.0,,
,,20.0,,
,,,3502.0,
,,4.0,317.0,
,,,6625.0,
,,2.0,,
,,2.0,104.0,
,,2.0,,
,,4.0,,
,,,804.0,
,,5.0,2226.0,
,,,32999.0,
,,12.0,,
,,10.0,12787.0,
,,,4.0,
,,1.0,,
,,2.0,577.0,
,,2.0,,
,,7.0,,
,,3.0,,
,,40.0,3658.0,
,,6.0,994.0,
,,,1348.0,
,,,290.0,
,,1.0,,
,,,916.0,
,,,1816.0,
,,6.0,,
,,1.0,,
,,2.0,80.0,
,,10.0,,
,,4.0,3894.0,
,,9.0,,
,,,584.0,
,,,164.0,
,,,646.0,
,,7.0,,
,,,2214.0,
,,3.0,1044.0,
,,6.0,423.0,
,,5.0,2481.0,
,,,12706.0,
,,1.0,,
,,3.0,6164.0,
,,1.0,1386.0,
,,11.0,,
,,,2102.0,
,,1.0,,
,,6.0,,
,,1.0,,
,,,651.0,
,,1.0,181.0,
,,,4071.0,
,,,1590.0,
,,1.0,3544.0,
,,2.0,,
,,25.0,,
,,6.0,221.0,
,,,1108.0,
,,13.0,728.0,
,,2.0,2.0,
,,,510.0,
,,,2037.0,
,,2.0,,
,,4.0,13896.0,
,,1.0,53.0,
,,2.0,,
,,2.0,,
,,,1993.0,
,,,2519.0,
,,6.0,1245.0,
,,3.0,,
,,,262.0,
,,7.0,886.0,
,,,1014.0,
,,2.0,,
,,3.0,210.0,
,,2.0,,
,,8.0,,
,,,13.0,
,,1.0,423.0,
,,11.0,489.0,
,,1.0,,
,,3.0,4104.0,
,,1.0,,
,,2.0,13311.0,
,,8.0,,
,,2.0,,
,,10.0,,
,,3.0,,
,,12.0,1190.0,
,,,344.0,
,,,1781.0,
,,4.0,1426.0,
,,4.0,1603.0,
,,4.0,361.0,
,,,2405.0,
,,,1413.0,
,,2.0,,
,,1.0,,
,,1.0,,
,,15.0,3309.0,
,,2.0,,
,,2.0,,
,,,14.0,
,,11.0,701.0,
,,,469.0,
,,,13120.0,
,,1.0,,
,,,127.0,
,,11.0,,
,,3.0,2750.0,
,,,883.0,
,,,1624.0,
,,1.0,1008.0,
,,2.0,,
,,,1398.0,
,,,846.0,
,,2.0,3958.0,
,,8.0,,
,,,1077.0,
,,3.0,,
,,1.0,7648.0,
,,2.0,,
,,7.0,668.0,
,,3.0,,
,,,2754.0,
,,3.0,,
,,,16803.0,
,,2.0,1325.0,
,,12.0,3939.0,
,,1.0,544.0,
,,2.0,627.0,
,,5.0,,
,,1.0,1345.0,
,,10.0,,
,,2.0,,
,,,526.0,
,,1.0,1.0,
,,,32937.0,
,,4.0,,
,,,551.0,
,,2.0,2200.0,
,,1.0,,
,,,1021.0,
,,1.0,3575.0,
,,,1132.0,
,,1.0,,
,,,1327.0,
,,,1438.0,
,,1.0,4125.0,
,,3.0,,
,,8.0,1892.0,
,,1.0,,
,,1.0,,
,,1.0,,
,,1.0,,
,,,193.0,
,,4.0,,
,,7.0,3169.0,
,,1.0,2763.0,
,,2.0,597.0,
,,12.0,,
,,,1.0,
,,1.0,26404.0,
,,2.0,,
,,4.0,3553.0,
,,6.0,,
,,1.0,17641.0,
,,9.0,,
,,11.0,2207.0,
,,,654.0,
,,4.0,,
,,1.0,,
,,5.0,2075.0,
,,1.0,,
,,2.0,,
,,,3850.0,
,,,505.0,
,,1.0,645.0,
,,8.0,,
,,,1986.0,
,,10.0,38.0,
,,5.0,2381.0,
,,,1961.0,
,,1.0,,
,,1.0,827.0,
,,3.0,,
,,1.0,,
,,8.0,,
,,,513.0,
,,,3550.0,
,,5.0,587.0,
,,2.0,2178.0,
,,,347.0,
,,5.0,,
,,13.0,3052.0,
,,9.0,7153.0,
,,,1811.0,
,,,502.0,
,,4.0,,
,,1.0,,
,,1.0,2141.0,
,,4.0,2708.0,
,,1.0,,
,,,2849.0,
,,2.0,,
,,8.0,,
,,,4760.0,
,,7.0,,
,,,2227.0,
,,,202.0,
,,8.0,469.0,
,,2.0,2521.0,
,,3.0,6134.0,
,,2.0,,
